"X","antibiotic","sign","value","phenotype","measurement","organism","platform","standard","database","id","organism_name","sign_value","mic_value","old_phenotype"
179850,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871565.1","E.coli and","<=2",2,"S"
179868,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871605.1","E.coli and","<=2",2,"S"
179886,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871595.1","E.coli and","<=2",2,"S"
179904,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871585.1","E.coli and","<=2",2,"S"
179922,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871645.1","E.coli and","<=2",2,"S"
179940,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871665.1","E.coli and","<=2",2,"S"
179958,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871675.1","E.coli and","<=2",2,"S"
179976,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871695.1","E.coli and","<=2",2,"S"
179994,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871725.1","E.coli and","<=2",2,"S"
180012,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871735.1","E.coli and","<=2",2,"S"
180030,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871765.1","E.coli and","<=2",2,"S"
180048,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871785.1","E.coli and","<=2",2,"S"
180066,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871805.1","E.coli and","<=2",2,"S"
180084,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871825.1","E.coli and","<=2",2,"S"
180102,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871845.1","E.coli and","<=2",2,"S"
180138,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871865.1","E.coli and","<=2",2,"S"
180156,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871905.1","E.coli and","<=2",2,"S"
180174,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871925.1","E.coli and","<=2",2,"S"
180192,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871955.1","E.coli and","<=2",2,"S"
180210,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871965.1","E.coli and","<=2",2,"S"
180228,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023871945.1","E.coli and","<=2",2,"S"
180246,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872005.1","E.coli and","<=2",2,"S"
180264,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872025.1","E.coli and","<=2",2,"S"
180282,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872045.1","E.coli and","<=2",2,"S"
180300,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872055.1","E.coli and","<=2",2,"S"
180318,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872085.1","E.coli and","<=2",2,"S"
180336,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872115.1","E.coli and","<=2",2,"S"
180354,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872105.1","E.coli and","<=2",2,"S"
180372,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872145.1","E.coli and","<=2",2,"S"
180390,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872165.1","E.coli and","<=2",2,"S"
180408,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872205.1","E.coli and","<=2",2,"S"
180426,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872195.1","E.coli and","<=2",2,"S"
180444,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872185.1","E.coli and","<=2",2,"S"
180462,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872245.1","E.coli and","<=2",2,"S"
180480,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872265.1","E.coli and","<=2",2,"S"
180498,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872285.1","E.coli and","<=2",2,"S"
180516,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872315.1","E.coli and","<=2",2,"S"
180534,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872305.1","E.coli and","<=2",2,"S"
180552,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872345.1","E.coli and","<=2",2,"S"
180570,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872365.1","E.coli and","<=2",2,"S"
180588,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872385.1","E.coli and","<=2",2,"S"
180606,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872405.1","E.coli and","<=2",2,"S"
180624,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872425.1","E.coli and","<=2",2,"S"
180642,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872415.1","E.coli and","<=2",2,"S"
180660,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872465.1","E.coli and","<=2",2,"S"
180678,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872485.1","E.coli and","<=2",2,"S"
180696,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872505.1","E.coli and","<=2",2,"S"
180714,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872515.1","E.coli and","<=2",2,"S"
180732,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872545.1","E.coli and","<=2",2,"S"
180750,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872555.1","E.coli and","<=2",2,"S"
180768,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872585.1","E.coli and","<=2",2,"S"
180786,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872605.1","E.coli and","<=2",2,"S"
180804,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872615.1","E.coli and","<=2",2,"S"
180822,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872635.1","E.coli and","<=2",2,"S"
180840,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872665.1","E.coli and","<=2",2,"S"
180858,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872685.1","E.coli and","<=2",2,"S"
180876,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872705.1","E.coli and","<=2",2,"S"
180894,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872725.1","E.coli and","<=2",2,"S"
180912,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872735.1","E.coli and","<=2",2,"S"
180930,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872745.1","E.coli and","<=2",2,"S"
180948,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872755.1","E.coli and","<=2",2,"S"
180966,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872805.1","E.coli and","<=2",2,"S"
180984,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872825.1","E.coli and","<=2",2,"S"
181002,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023872835.1","E.coli and","<=2",2,"S"
181020,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874385.1","E.coli and","<=2",2,"S"
181038,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874395.1","E.coli and","<=2",2,"S"
181056,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874405.1","E.coli and","<=2",2,"S"
181074,"aztreonam","==","4","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874425.1","E.coli and","==4",4,"S"
181092,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874465.1","E.coli and","<=2",2,"S"
181110,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874485.1","E.coli and","<=2",2,"S"
181128,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874505.1","E.coli and","<=2",2,"S"
181146,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874525.1","E.coli and","<=2",2,"S"
181164,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874535.1","E.coli and","<=2",2,"S"
181182,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874565.1","E.coli and","<=2",2,"S"
181200,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874585.1","E.coli and","<=2",2,"S"
181218,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874605.1","E.coli and","<=2",2,"S"
181236,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874625.1","E.coli and","==16",16,"R"
181254,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874645.1","E.coli and","<=2",2,"S"
181272,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874655.1","E.coli and","<=2",2,"S"
181290,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874685.1","E.coli and","<=2",2,"S"
181308,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874705.1","E.coli and","<=2",2,"S"
181326,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874725.1","E.coli and","<=2",2,"S"
181344,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874745.1","E.coli and","<=2",2,"S"
181362,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874765.1","E.coli and","<=2",2,"S"
181380,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874785.1","E.coli and","<=2",2,"S"
181398,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874805.1","E.coli and","<=2",2,"S"
181416,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874825.1","E.coli and","<=2",2,"S"
181434,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874835.1","E.coli and","<=2",2,"S"
181452,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874865.1","E.coli and","<=2",2,"S"
181470,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874875.1","E.coli and","<=2",2,"S"
181488,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874905.1","E.coli and","<=2",2,"S"
181506,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874925.1","E.coli and","<=2",2,"S"
181524,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874945.1","E.coli and","<=2",2,"S"
181542,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874965.1","E.coli and","<=2",2,"S"
181560,"aztreonam",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023874985.1","E.coli and",">16",32,"R"
181578,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875005.1","E.coli and","<=2",2,"S"
181596,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875025.1","E.coli and","<=2",2,"S"
181614,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875045.1","E.coli and","<=2",2,"S"
181632,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875065.1","E.coli and","<=2",2,"S"
181650,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875085.1","E.coli and","<=2",2,"S"
181668,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875105.1","E.coli and","<=2",2,"S"
181686,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875125.1","E.coli and","<=2",2,"S"
181704,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875145.1","E.coli and","<=2",2,"S"
181722,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875175.1","E.coli and","<=2",2,"S"
181740,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875165.1","E.coli and","<=2",2,"S"
181758,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875205.1","E.coli and","<=2",2,"S"
181776,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875225.1","E.coli and","<=2",2,"S"
181794,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875235.1","E.coli and","<=2",2,"S"
181812,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875265.1","E.coli and","<=2",2,"S"
181830,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875285.1","E.coli and","<=2",2,"S"
181848,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875305.1","E.coli and","<=2",2,"S"
181866,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875325.1","E.coli and","<=2",2,"S"
181884,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875335.1","E.coli and","<=2",2,"S"
181902,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875365.1","E.coli and","<=2",2,"S"
181920,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875385.1","E.coli and","<=2",2,"S"
181938,"aztreonam",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875405.1","E.coli and",">16",32,"R"
181956,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875435.1","E.coli and","<=2",2,"S"
181974,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875425.1","E.coli and","<=2",2,"S"
181992,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875475.1","E.coli and","<=2",2,"S"
182010,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875485.1","E.coli and","<=2",2,"S"
182028,"aztreonam",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875465.1","E.coli and",">16",32,"R"
182046,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875525.1","E.coli and","<=2",2,"S"
182064,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875545.1","E.coli and","<=2",2,"S"
182082,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875565.1","E.coli and","<=2",2,"S"
182100,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875585.1","E.coli and","<=2",2,"S"
182118,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875605.1","E.coli and","<=2",2,"S"
182136,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875625.1","E.coli and","<=2",2,"S"
182154,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875645.1","E.coli and","<=2",2,"S"
182172,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875665.1","E.coli and","<=2",2,"S"
182190,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875685.1","E.coli and","<=2",2,"S"
182208,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875705.1","E.coli and","<=2",2,"S"
182226,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875725.1","E.coli and","<=2",2,"S"
182244,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875745.1","E.coli and","<=2",2,"S"
182262,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875765.1","E.coli and","<=2",2,"S"
182280,"aztreonam",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875775.1","E.coli and",">16",32,"R"
182298,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875805.1","E.coli and","<=2",2,"S"
182316,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875825.1","E.coli and","<=2",2,"S"
182334,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875845.1","E.coli and","<=2",2,"S"
182352,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875865.1","E.coli and","<=2",2,"S"
182370,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875875.1","E.coli and","<=2",2,"S"
182388,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875905.1","E.coli and","<=2",2,"S"
182406,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875915.1","E.coli and","<=2",2,"S"
182424,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875945.1","E.coli and","<=2",2,"S"
182442,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875965.1","E.coli and","<=2",2,"S"
182460,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023875985.1","E.coli and","<=2",2,"S"
182478,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023876005.1","E.coli and","<=2",2,"S"
182496,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023876015.1","E.coli and","<=2",2,"S"
182514,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023876045.1","E.coli and","<=2",2,"S"
182532,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023876065.1","E.coli and","<=2",2,"S"
182550,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023876075.1","E.coli and","<=2",2,"S"
182568,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023876105.1","E.coli and","<=2",2,"S"
182586,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023876125.1","E.coli and","<=2",2,"S"
182604,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023876145.1","E.coli and","<=2",2,"S"
182622,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023876155.1","E.coli and","<=2",2,"S"
182640,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023876185.1","E.coli and","<=2",2,"S"
182658,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023876205.1","E.coli and","<=2",2,"S"
182676,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023876225.1","E.coli and","<=2",2,"S"
182694,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023876245.1","E.coli and","<=2",2,"S"
182712,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023876255.1","E.coli and","<=2",2,"S"
182730,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023876285.1","E.coli and","<=2",2,"S"
182748,"aztreonam","<=","2","S","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_023876295.1","E.coli and","<=2",2,"S"
